,Unnamed: 0,Long,Lat,Rain,Tmax,Tmin,Dia,uc
112979,20381,-100.256,22.1076,3.069,20.142425358689522,10.735810470367511,3,5.4391179145285165
112980,20382,-100.128,22.1076,22.69,20.55140861470352,11.247039540385012,3,5.899224077544265
112981,20383,-100.001,22.1076,21.66,20.755900242710524,11.431082005591312,3,6.093491124150919
113203,20605,-103.954,22.2257,0.0,16.107123899351386,6.577814034225176,3,3.053561949675693
113204,20606,-103.826,22.2257,0.0,17.633994721803653,6.795938437432642,3,3.8169973609018264
113205,20607,-103.699,22.2257,0.0,19.56303241266969,7.477577197455976,3,4.781516206334844
113206,20608,-103.571,22.2257,0.0,18.990455854250087,7.191288918246175,3,4.495227927125043
113207,20609,-103.444,22.2257,0.0,18.35653180742839,6.959531739838242,3,4.178265903714195
113208,20610,-103.316,22.2257,0.0,18.411062908230253,7.000430065439643,3,4.2055314541151265
113209,20611,-103.189,22.2257,0.0,18.36334819502862,6.857285925834741,3,4.1816740975143105
113210,20612,-103.061,22.2257,0.0,18.19975489262302,6.714141786229841,3,4.09987744631151
113211,20613,-102.934,22.2257,0.0,18.49967594703329,7.191288918246175,3,4.2498379735166445
113212,20614,-102.806,22.2257,0.0,17.90665022581299,7.334433057851075,3,3.9533251129064944
113213,20615,-102.679,22.2257,0.0,15.943530596945784,6.5096501582228425,3,2.971765298472892
113214,20616,-102.551,22.2257,0.0,15.704957030937614,6.864102313434975,3,2.852478515468807
113215,20617,-102.424,22.2257,0.0,17.40223754339572,7.900193228670442,3,3.7011187716978604
113216,20618,-102.296,22.2257,0.0,18.55420704783516,8.091052081476978,3,4.27710352391758
113217,20619,-102.169,22.2257,0.0,18.45877762143189,7.552557461058543,3,4.229388810715944
113218,20620,-102.041,22.2257,0.0,18.09750907861952,7.511659135457141,3,4.04875453930976
113219,20621,-101.914,22.2257,0.0,17.559014458201087,7.4843935850562096,3,3.7795072291005436
113220,20622,-101.786,22.2257,0.0,17.184113140188252,7.654803275062043,3,3.592056570094126
113221,20623,-101.658,22.2257,0.02,16.979621512181257,7.3003511198499105,3,3.4898107560906286
113222,20624,-101.531,22.2257,0.02,16.75468072137355,7.075410329042207,3,3.377340360686775
113223,20625,-101.403,22.2257,0.133,17.272726178991288,7.5866393990597105,3,3.636363089495644
113224,20626,-101.276,22.2257,0.233,17.88620106301229,7.927458779071376,3,3.943100531506145
113225,20627,-101.148,22.2257,0.301,18.227020443023953,8.166032345079543,3,4.1135102215119765
113226,20628,-101.021,22.2257,0.38299999999999995,18.935924753448226,8.902202205904743,3,4.467962376724113
113227,20629,-100.893,22.2257,0.335,18.90865920304729,9.065795508310345,3,4.454329601523645
113228,20630,-100.766,22.2257,0.297,18.267918768625353,9.106693833911745,3,4.133959384312677
113229,20631,-100.638,22.2257,1.683,18.32926625702745,9.420247663522478,3,4.164633128513724
113230,20632,-100.511,22.2257,4.019,18.895026427846826,9.774699818734607,3,4.447513213923413
113231,20633,-100.383,22.2257,2.727,19.64482906387249,10.190499462348845,3,4.917664263110666
113232,20634,-100.256,22.2257,12.15,20.530959451902824,10.947118485974743,3,5.739038968938782
113233,20635,-100.128,22.2257,19.705,20.715001917109124,11.717370284801117,3,6.21618610095512
113234,20636,-100.001,22.2257,10.948,20.52414306430259,11.949127463209047,3,6.236635263755819
113456,20858,-103.954,22.3437,0.0,17.49766696979899,7.102675879443143,3,3.748833484899494
113457,20859,-103.826,22.3437,0.0,18.376980970229088,6.905000639036375,3,4.188490485114544
113458,20860,-103.699,22.3437,0.0,19.126783606254754,7.334433057851075,3,4.563391803127377
113459,20861,-103.571,22.3437,0.0,17.98844687701579,6.768672887031706,3,3.9942234385078947
113460,20862,-103.444,22.3437,0.0,17.334073667393387,6.400587956619107,3,3.6670368336966934
113461,20863,-103.316,22.3437,0.0,17.67489304740505,6.468751832621441,3,3.837446523702525
113462,20864,-103.189,22.3437,0.0,18.288367931426045,6.789122049832407,3,4.144183965713022
113463,20865,-103.061,22.3437,0.0,18.34971541982816,6.75504011183124,3,4.174857709914081
113464,20866,-102.934,22.3437,0.0,18.274735156225592,7.266269181848742,3,4.137367578112796
113465,20867,-102.806,22.3437,0.0,17.572647233401554,7.245820019048043,3,3.786323616700777
113466,20868,-102.679,22.3437,0.0,15.786753682140418,6.543732096224008,3,2.893376841070209
113467,20869,-102.551,22.3437,0.0,15.302790162523847,6.298342142615608,3,2.6513950812619242
113468,20870,-102.424,22.3437,0.0,16.91145763617892,7.559373848658775,3,3.45572881808946
113469,20871,-102.296,22.3437,0.0,18.30200070662652,7.934275166671608,3,4.151000353313259
113470,20872,-102.169,22.3437,0.0,18.31563348182699,7.532108298257843,3,4.1578167409134945
113471,20873,-102.041,22.3437,0.0,17.98844687701579,7.375331383452475,3,3.9942234385078947
113472,20874,-101.914,22.3437,0.0,17.763506086208086,7.538924685858076,3,3.881753043104043
113473,20875,-101.786,22.3437,0.0,17.559014458201087,7.252636406648276,3,3.7795072291005436
113474,20876,-101.658,22.3437,0.01,16.91827402377915,6.611895972226341,3,3.4591370118895757
113475,20877,-101.531,22.3437,0.012,16.577454643767485,7.014062840640108,3,3.2887273218837425
113476,20878,-101.403,22.3437,0.214,17.23864424099012,7.463944422255508,3,3.6193221204950596
113477,20879,-101.276,22.3437,0.373,18.370164582628853,8.063786531076042,3,4.185082291314426
113478,20880,-101.148,22.3437,0.431,19.079068893053122,8.30236009708421,3,4.539534446526561
113479,20881,-101.021,22.3437,0.418,19.39943911026409,8.915834981105213,3,4.699719555132045
113480,20882,-100.893,22.3437,0.27399999999999997,19.065436117852656,9.174857709914077,3,4.532718058926328
113481,20883,-100.766,22.3437,0.804,18.88821004024659,9.311185461918743,3,4.4441050201232954
113482,20884,-100.638,22.3437,1.919,19.09951805585382,10.060988097944412,3,4.580253076899115
113483,20885,-100.511,22.3437,3.97,18.942741141048455,10.538135229960746,3,4.740438185504601
113484,20886,-100.383,22.3437,9.388,19.385806335063624,10.32682721435351,3,4.856316774708567
113485,20887,-100.256,22.3437,22.026,20.544592227103287,11.71055389720088,3,6.127573062152084
113486,20888,-100.128,22.3437,14.048,20.490061126301427,11.669655571599481,3,6.079858348950452
113487,20889,-100.001,22.3437,3.7689999999999997,19.999281219084626,11.533327819594815,3,5.7663045193397195
113709,21111,-103.954,22.4616,0.0,19.31082607146105,7.941091554271842,3,4.6554130357305255
113710,21112,-103.826,22.4616,0.0,18.96319030384916,7.164023367845242,3,4.48159515192458
113711,21113,-103.699,22.4616,0.0,19.154049156655688,7.607088561860409,3,4.577024578327844
113712,21114,-103.571,22.4616,0.0,18.063427140618355,7.204921693446642,3,4.0317135703091775
113713,21115,-103.444,22.4616,0.0,16.856926535377053,6.570997646624942,3,3.4284632676885263
113714,21116,-103.316,22.4616,0.0,16.822844597375887,6.55054848382424,3,3.4114222986879437
113715,21117,-103.189,22.4616,0.0,17.70215859780599,6.857285925834741,3,3.851079298902995
113716,21118,-103.061,22.4616,0.0,18.308817094226754,6.891367863835907,3,4.154408547113377
113717,21119,-102.934,22.4616,0.0,18.008896039816488,7.143574205044542,3,4.004448019908244
113718,21120,-102.806,22.4616,0.0,17.40223754339572,7.164023367845242,3,3.7011187716978604
113719,21121,-102.679,22.4616,0.0,16.086674736550687,6.5096501582228425,3,3.0433373682753437
113720,21122,-102.551,22.4616,0.0,15.657242317735985,6.536915708623773,3,2.8286211588679926
113721,21123,-102.424,22.4616,0.0,16.884192085777983,7.259452794248508,3,3.4420960428889913
113722,21124,-102.296,22.4616,0.0,18.063427140618355,7.654803275062043,3,4.0317135703091775
113723,21125,-102.169,22.4616,0.0,18.063427140618355,7.552557461058543,3,4.0317135703091775
113724,21126,-102.041,22.4616,0.0,17.818037187009953,7.375331383452475,3,3.9090185935049764
113725,21127,-101.914,22.4616,0.01,17.838486349810655,7.307167507450143,3,3.9192431749053274
113726,21128,-101.786,22.4616,0.02,17.708974985406222,6.5914468094256415,3,3.854487492703111
113727,21129,-101.658,22.4616,0.02,17.211378690589186,7.204921693446642,3,3.605689345294593
113728,21130,-101.531,22.4616,0.08199999999999999,17.32044089219292,7.341249445451307,3,3.66022044609646
113729,21131,-101.403,22.4616,0.33399999999999996,17.66807665980482,7.961540717072543,3,3.834038329902411
113730,21132,-101.276,22.4616,0.642,18.08387630341905,8.418238686288174,3,4.041938151709525
113731,21133,-101.148,22.4616,0.7170000000000001,18.98363946664985,8.465953399489807,3,4.491819733324926
113732,21134,-101.021,22.4616,0.6629999999999999,19.68572738947389,9.052162733109878,3,4.842863694736945
113733,21135,-100.893,22.4616,0.532,19.36535717226292,9.079428283510813,3,4.682678586131461
113734,21136,-100.766,22.4616,0.9,19.215396645057787,9.297552686718278,3,4.607698322528893
113735,21137,-100.638,22.4616,1.749,19.569848800269927,10.176866687148376,3,4.8733577437091515
113736,21138,-100.511,22.4616,3.862,19.304009683860823,10.360909152354678,3,4.832459418107749
113737,21139,-100.383,22.4616,5.7,19.453970211065954,10.442705803557477,3,4.948338007311715
113738,21140,-100.256,22.4616,11.456,20.12879258348906,11.185692051982913,3,5.657242317735985
113739,21141,-100.128,22.4616,4.189,19.706176552274584,10.933485710774276,3,5.319831131524431
113740,21142,-100.001,22.4616,3.717,19.406255497864322,11.035731524777779,3,5.220993511321051
113962,21364,-103.954,22.5794,0.0,20.41508086269885,8.322809259884911,3,5.207540431349425
113963,21365,-103.826,22.5794,0.0,18.663269249438887,7.334433057851075,3,4.3316346247194435
113964,21366,-103.699,22.5794,0.0,18.376980970229088,7.368514995852243,3,4.188490485114544
113965,21367,-103.571,22.5794,0.0,18.124774629020454,7.3957805462531745,3,4.062387314510227
113966,21368,-103.444,22.5794,0.0,16.679700457770984,6.448302669820741,3,3.339850228885492
113967,21369,-103.316,22.5794,0.0,15.548180116132247,5.453110080186673,3,2.7740900580661236
113968,21370,-103.189,22.5794,0.0,16.434310504162585,6.32560769301654,3,3.2171552520812927
113969,21371,-103.061,22.5794,0.0,17.85211912501112,6.645977910227507,3,3.9260595625055608
113970,21372,-102.934,22.5794,0.0,17.967997714215084,7.0276956158405754,3,3.983998857107542
113971,21373,-102.806,22.5794,0.0,17.23864424099012,6.979980902638942,3,3.6193221204950596
113972,21374,-102.679,22.5794,0.0,16.250268038956285,6.468751832621441,3,3.1251340194781427
113973,21375,-102.551,22.5794,0.0,15.950346984546018,6.6391615226272735,3,2.975173492273008
